design
PIn2,P2,PIn1,B1,PB1,P2,PP1,Y
PB1,P2,PIn1,B1,PIn2,P2,PP1,Y
PIn1,B1,PB1,P2,PIn2,P2,PP1,Y
PIn2,P2,PB1,P2,PIn1,B1,PP2,Y
PB1,P2,PIn2,P2,PIn1,B1,PP2,Y
PIn1,B1,PIn2,P2,PB1,P2,PP2,Y
PIn2,P2,PIn1,B1,PB1,P2,PP2,Y
PB1,P2,PIn1,B1,PIn2,P2,PP2,Y
PIn1,B1,PB1,P2,PIn2,P2,PP2,Y
PIn2,P1,PB1,P2,PIn1,B1,PP2,Y
PIn2,P2,PB1,P1,PIn1,B1,PP2,Y
PB1,P1,PIn2,P2,PIn1,B1,PP2,Y
PB1,P2,PIn2,P1,PIn1,B1,PP2,Y
PIn1,B1,PIn2,P1,PB1,P2,PP2,Y
PIn1,B1,PIn2,P2,PB1,P1,PP2,Y
PIn2,P1,PIn1,B1,PB1,P2,PP2,Y
PIn2,P2,PIn1,B1,PB1,P1,PP2,Y
PB1,P1,PIn1,B1,PIn2,P2,PP2,Y
PB1,P2,PIn1,B1,PIn2,P1,PP2,Y
PIn1,B1,PB1,P1,PIn2,P2,PP2,Y
PIn1,B1,PB1,P2,PIn2,P1,PP2,Y
PIn2,P1,PB1,P1,PIn1,B1,PP2,Y
PB1,P1,PIn2,P1,PIn1,B1,PP2,Y
PIn1,B1,PIn2,P1,PB1,P1,PP2,Y
PIn2,P1,PIn1,B1,PB1,P1,PP2,Y
PB1,P1,PIn1,B1,PIn2,P1,PP2,Y
PIn1,B1,PB1,P1,PIn2,P1,PP2,Y
PIn2,B2,PB2,S1,PIn1,B1,PS1,Y
PIn2,B1,PB2,S1,PIn1,B2,PS1,Y
PB2,S1,PIn1,B2,PIn2,B1,PS1,Y
PB2,S1,PIn1,B1,PIn2,B2,PS1,Y
PB2,S1,PIn2,B2,PIn1,B1,PS1,Y
PB2,S1,PIn2,B1,PIn1,B2,PS1,Y
PIn1,B2,PIn2,B1,PB2,S1,PS1,Y
PIn1,B1,PIn2,B2,PB2,S1,PS1,Y
PIn2,B2,PIn1,B1,PB2,S1,PS1,Y
PIn2,B1,PIn1,B2,PB2,S1,PS1,Y
PIn1,B2,PB2,S1,PIn2,B1,PS1,Y
PIn1,B1,PB2,S1,PIn2,B2,PS1,Y
PIn2,B2,PB2,P2,PIn1,B1,PP1,Y
PIn2,B1,PB2,P2,PIn1,B2,PP1,Y
PB2,P2,PIn1,B2,PIn2,B1,PP1,Y
PB2,P2,PIn1,B1,PIn2,B2,PP1,Y
PB2,P2,PIn2,B2,PIn1,B1,PP1,Y
PB2,P2,PIn2,B1,PIn1,B2,PP1,Y
PIn1,B2,PIn2,B1,PB2,P2,PP1,Y
PIn1,B1,PIn2,B2,PB2,P2,PP1,Y
PIn2,B2,PIn1,B1,PB2,P2,PP1,Y
PIn2,B1,PIn1,B2,PB2,P2,PP1,Y
PIn1,B2,PB2,P2,PIn2,B1,PP1,Y
PIn1,B1,PB2,P2,PIn2,B2,PP1,Y
PIn2,B2,PB2,P2,PIn1,B1,PP2,Y
PIn2,B1,PB2,P2,PIn1,B2,PP2,Y
PB2,P2,PIn1,B2,PIn2,B1,PP2,Y
PB2,P2,PIn1,B1,PIn2,B2,PP2,Y
PB2,P2,PIn2,B2,PIn1,B1,PP2,Y
PB2,P2,PIn2,B1,PIn1,B2,PP2,Y
PIn1,B2,PIn2,B1,PB2,P2,PP2,Y
PIn1,B1,PIn2,B2,PB2,P2,PP2,Y
PIn2,B2,PIn1,B1,PB2,P2,PP2,Y
PIn2,B1,PIn1,B2,PB2,P2,PP2,Y
PIn1,B2,PB2,P2,PIn2,B1,PP2,Y
PIn1,B1,PB2,P2,PIn2,B2,PP2,Y
PIn2,B2,PB2,P1,PIn1,B1,PP2,Y
PIn2,B1,PB2,P1,PIn1,B2,PP2,Y
PB2,P1,PIn1,B2,PIn2,B1,PP2,Y
PB2,P1,PIn1,B1,PIn2,B2,PP2,Y
PB2,P1,PIn2,B2,PIn1,B1,PP2,Y
PB2,P1,PIn2,B1,PIn1,B2,PP2,Y
PIn1,B2,PIn2,B1,PB2,P1,PP2,Y
PIn1,B1,PIn2,B2,PB2,P1,PP2,Y
PIn2,B2,PIn1,B1,PB2,P1,PP2,Y
PIn2,B1,PIn1,B2,PB2,P1,PP2,Y
PIn1,B2,PB2,P1,PIn2,B1,PP2,Y
PIn1,B1,PB2,P1,PIn2,B2,PP2,Y
PIn2,B2,PB1,S1,PIn1,B1,PS1,Y
PIn2,B1,PB1,S1,PIn1,B2,PS1,Y
PB1,S1,PIn2,B2,PIn1,B1,PS1,Y
PB1,S1,PIn2,B1,PIn1,B2,PS1,Y
PIn1,B2,PIn2,B1,PB1,S1,PS1,Y
PIn1,B1,PIn2,B2,PB1,S1,PS1,Y
PIn2,B2,PIn1,B1,PB1,S1,PS1,Y
PIn2,B1,PIn1,B2,PB1,S1,PS1,Y
PB1,S1,PIn1,B2,PIn2,B1,PS1,Y
PB1,S1,PIn1,B1,PIn2,B2,PS1,Y
PIn1,B2,PB1,S1,PIn2,B1,PS1,Y
PIn1,B1,PB1,S1,PIn2,B2,PS1,Y
PIn2,A1,PA2,S1,PIn1,A1,PS1,Y
PA2,S1,PIn2,A1,PIn1,A1,PS1,Y
PA2,S1,PIn1,A1,PIn2,A1,PS1,Y
PIn1,A1,PIn2,A1,PA2,S1,PS1,Y
PIn2,A1,PIn1,A1,PA2,S1,PS1,Y
PIn1,A1,PA2,S1,PIn2,A1,PS1,Y
PIn2,S1,PA2,S1,PIn1,A1,PS1,Y
PA2,S1,PIn2,S1,PIn1,A1,PS1,Y
PA2,S1,PIn1,A1,PIn2,S1,PS1,Y
PIn1,A1,PIn2,S1,PA2,S1,PS1,Y
PIn2,S1,PIn1,A1,PA2,S1,PS1,Y
PIn1,A1,PA2,S1,PIn2,S1,PS1,Y
PIn2,B2,PB1,P2,PIn1,B1,PP1,Y
PIn2,B1,PB1,P2,PIn1,B2,PP1,Y
PB1,P2,PIn2,B2,PIn1,B1,PP1,Y
PB1,P2,PIn2,B1,PIn1,B2,PP1,Y
PIn1,B2,PIn2,B1,PB1,P2,PP1,Y
PIn1,B1,PIn2,B2,PB1,P2,PP1,Y
PIn2,B2,PIn1,B1,PB1,P2,PP1,Y
PIn2,B1,PIn1,B2,PB1,P2,PP1,Y
PB1,P2,PIn1,B2,PIn2,B1,PP1,Y
PB1,P2,PIn1,B1,PIn2,B2,PP1,Y
PIn1,B2,PB1,P2,PIn2,B1,PP1,Y
PIn1,B1,PB1,P2,PIn2,B2,PP1,Y
PIn2,A1,PA2,P2,PIn1,A1,PP1,Y
PA2,P2,PIn2,A1,PIn1,A1,PP1,Y
PA2,P2,PIn1,A1,PIn2,A1,PP1,Y
PIn1,A1,PIn2,A1,PA2,P2,PP1,Y
PIn2,A1,PIn1,A1,PA2,P2,PP1,Y
PIn1,A1,PA2,P2,PIn2,A1,PP1,Y
PIn2,B2,PB1,P2,PIn1,B1,PP2,Y
PIn2,B1,PB1,P2,PIn1,B2,PP2,Y
PB1,P2,PIn2,B2,PIn1,B1,PP2,Y
PB1,P2,PIn2,B1,PIn1,B2,PP2,Y
PIn1,B2,PIn2,B1,PB1,P2,PP2,Y
PIn1,B1,PIn2,B2,PB1,P2,PP2,Y
PIn2,B2,PIn1,B1,PB1,P2,PP2,Y
PIn2,B1,PIn1,B2,PB1,P2,PP2,Y
PB1,P2,PIn1,B2,PIn2,B1,PP2,Y
PB1,P2,PIn1,B1,PIn2,B2,PP2,Y
PIn1,B2,PB1,P2,PIn2,B1,PP2,Y
PIn1,B1,PB1,P2,PIn2,B2,PP2,Y
PIn2,A1,PA2,P2,PIn1,A1,PP2,Y
PA2,P2,PIn2,A1,PIn1,A1,PP2,Y
PA2,P2,PIn1,A1,PIn2,A1,PP2,Y
PIn1,A1,PIn2,A1,PA2,P2,PP2,Y
PIn2,A1,PIn1,A1,PA2,P2,PP2,Y
PIn1,A1,PA2,P2,PIn2,A1,PP2,Y
PIn2,P2,PA2,P2,PIn1,A1,PP1,Y
PA2,P2,PIn2,P2,PIn1,A1,PP1,Y
PA2,P2,PIn1,A1,PIn2,P2,PP1,Y
PIn1,A1,PIn2,P2,PA2,P2,PP1,Y
PIn2,P2,PIn1,A1,PA2,P2,PP1,Y
PIn1,A1,PA2,P2,PIn2,P2,PP1,Y
PIn2,B2,PB1,P1,PIn1,B1,PP2,Y
PIn2,B1,PB1,P1,PIn1,B2,PP2,Y
PB1,P1,PIn2,B2,PIn1,B1,PP2,Y
PB1,P1,PIn2,B1,PIn1,B2,PP2,Y
PIn1,B2,PIn2,B1,PB1,P1,PP2,Y
PIn1,B1,PIn2,B2,PB1,P1,PP2,Y
PIn2,B2,PIn1,B1,PB1,P1,PP2,Y
PIn2,B1,PIn1,B2,PB1,P1,PP2,Y
PB1,P1,PIn1,B2,PIn2,B1,PP2,Y
PB1,P1,PIn1,B1,PIn2,B2,PP2,Y
PIn1,B2,PB1,P1,PIn2,B1,PP2,Y
PIn1,B1,PB1,P1,PIn2,B2,PP2,Y
PIn2,A1,PA2,P1,PIn1,A1,PP2,Y
PA2,P1,PIn2,A1,PIn1,A1,PP2,Y
PA2,P1,PIn1,A1,PIn2,A1,PP2,Y
PIn1,A1,PIn2,A1,PA2,P1,PP2,Y
PIn2,A1,PIn1,A1,PA2,P1,PP2,Y
PIn1,A1,PA2,P1,PIn2,A1,PP2,Y
PIn2,P2,PA2,P2,PIn1,A1,PP2,Y
PA2,P2,PIn2,P2,PIn1,A1,PP2,Y
PA2,P2,PIn1,A1,PIn2,P2,PP2,Y
PIn1,A1,PIn2,P2,PA2,P2,PP2,Y
PIn2,P2,PIn1,A1,PA2,P2,PP2,Y
PIn1,A1,PA2,P2,PIn2,P2,PP2,Y
PIn2,P1,PA2,P2,PIn1,A1,PP2,Y
PIn2,P2,PA2,P1,PIn1,A1,PP2,Y
PA2,P1,PIn2,P2,PIn1,A1,PP2,Y
PA2,P2,PIn2,P1,PIn1,A1,PP2,Y
PA2,P1,PIn1,A1,PIn2,P2,PP2,Y
PA2,P2,PIn1,A1,PIn2,P1,PP2,Y
PIn1,A1,PIn2,P1,PA2,P2,PP2,Y
PIn1,A1,PIn2,P2,PA2,P1,PP2,Y
PIn2,P1,PIn1,A1,PA2,P2,PP2,Y
PIn2,P2,PIn1,A1,PA2,P1,PP2,Y
PIn1,A1,PA2,P1,PIn2,P2,PP2,Y
PIn1,A1,PA2,P2,PIn2,P1,PP2,Y
PIn2,P1,PA2,P1,PIn1,A1,PP2,Y
PA2,P1,PIn2,P1,PIn1,A1,PP2,Y
PA2,P1,PIn1,A1,PIn2,P1,PP2,Y
PIn1,A1,PIn2,P1,PA2,P1,PP2,Y
PIn2,P1,PIn1,A1,PA2,P1,PP2,Y
PIn1,A1,PA2,P1,PIn2,P1,PP2,Y
PIn2,B2,PB2,S1,PIn1,B2,PS1,Y
PB2,S1,PIn1,B2,PIn2,B2,PS1,Y
PB2,S1,PIn2,B2,PIn1,B2,PS1,Y
PIn1,B2,PIn2,B2,PB2,S1,PS1,Y
PIn2,B2,PIn1,B2,PB2,S1,PS1,Y
PIn1,B2,PB2,S1,PIn2,B2,PS1,Y
PA1,S1,PIn1,A1,PIn2,A1,PS1,Y
PIn2,A1,PA1,S1,PIn1,A1,PS1,Y
PA1,S1,PIn2,A1,PIn1,A1,PS1,Y
PIn1,A1,PIn2,A1,PA1,S1,PS1,Y
PIn2,A1,PIn1,A1,PA1,S1,PS1,Y
PIn1,A1,PA1,S1,PIn2,A1,PS1,Y
PIn2,B1,PB2,S1,PIn1,S1,PS1,Y
PB2,S1,PIn1,S1,PIn2,B1,PS1,Y
PB2,S1,PIn2,B1,PIn1,S1,PS1,Y
PIn1,S1,PIn2,B1,PB2,S1,PS1,Y
